STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	AG_ARRST	JURFLAG	COVIND	GRNDTOT	P1TOT	P1VLNT	P1PRPTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON	OTHASLT	FRGYCNT	FRAUD	EMBEZL	STLNPRP	VANDLSM	WEAPONS	COMVICE	SEXOFF	DRUGTOT	DRGSALE	COCSALE	MJSALE	SYNSALE	OTHSALE	DRGPOSS	COCPOSS	MJPOSS	SYNPOSS	OTHPOSS	GAMBLE	BOOKMKG	NUMBERS	OTGAMBL	OFAGFAM	DUI	LIQUOR	DRUNK	DISORDR	VAGRANT	ALLOTHR	SUSPICN	CURFEW	RUNAWAY
9999	2	2	1581	29	169	52524	6	1	99.5283	1785	325	93	232	0	1	7	85	41	186	2	3	114	17	59	1	22	23	19	0	11	253	35	9	1	13	12	217	8	187	5	17	0	0	0	0	36	299	80	15	63	3	445	0	0	0
9999	2	2	1582	29	171	4979	2	0	57.2739	68	23	10	13	0	0	0	10	11	2	0	0	10	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	4	1	0	0	0	0	0	12	10	2	0	0	0	7	0	0	0
9999	2	2	1583	29	173	9857	4	0	85.3454	198	27	9	18	0	5	0	3	3	15	0	0	8	0	4	0	0	1	1	0	1	13	2	0	1	0	0	12	1	10	0	1	0	0	0	0	1	14	4	0	2	0	122	0	0	0
9999	2	2	1584	29	175	25414	3	0	99.4872	736	87	16	71	0	0	1	15	12	59	0	0	108	9	11	1	2	18	6	0	6	89	12	0	2	1	9	77	2	54	10	11	0	0	0	0	8	67	35	0	99	0	189	0	0	0
9999	2	2	1585	29	177	23478	8	1	92.0369	574	72	8	65	0	0	0	7	7	52	2	4	77	5	14	1	3	18	8	0	1	49	6	1	2	0	2	43	1	26	2	15	0	0	0	0	10	70	54	0	29	0	162	0	0	0
9999	2	2	1586	29	179	6696	2	0	59.5617	53	5	2	3	0	0	0	2	2	2	0	0	3	0	2	0	3	0	0	0	0	19	7	0	0	7	0	12	0	12	0	0	0	0	0	0	3	3	2	0	0	0	13	0	0	0
9999	2	2	1587	29	181	14100	3	0	97.7589	198	62	2	60	0	0	0	2	10	47	3	0	32	0	21	0	0	4	0	0	0	16	3	0	0	2	1	13	0	7	4	2	0	0	0	0	9	24	0	0	0	0	30	0	0	0
9999	2	2	1588	29	183	360745	11	1	99.989	13964	1870	275	1595	0	8	39	228	165	1385	43	2	1360	71	107	18	78	184	70	5	206	1465	124	23	82	3	16	1341	157	1078	39	66	1	0	0	1	178	1641	464	2	525	0	5719	0	0	0
9999	2	2	1589	29	185	9805	4	0	82.4596	201	25	13	12	0	1	0	12	12	0	0	0	18	1	14	0	1	5	0	0	3	20	8	0	4	0	4	12	0	3	5	4	0	0	0	0	4	17	0	0	1	0	93	0	0	0
9999	2	2	1590	29	186	18145	3	0	96.652	461	47	17	30	0	0	0	17	7	19	2	2	75	1	1	0	4	5	2	0	1	87	10	1	2	1	6	77	5	41	13	18	0	0	0	0	7	100	6	2	10	0	111	0	0	0
9999	2	2	1591	29	187	65359	10	0	82.0799	2857	440	82	358	0	0	4	78	50	283	21	5	322	21	47	2	18	26	27	0	19	360	59	4	17	19	19	301	13	165	78	45	0	0	0	0	37	379	102	21	111	0	924	0	0	0
9999	2	2	1592	29	189	997860	74	0	98.837	62710	8967	1268	7699	1	51	271	946	905	6498	282	15	3831	428	756	129	554	760	714	51	311	6696	783	183	481	27	92	5913	1005	4366	283	260	7	0	0	7	735	4686	882	32	2204	32	30936	0	0	0
9999	2	2	1593	29	195	23491	6	1	68.2155	910	120	28	93	0	2	0	25	20	71	1	0	112	6	11	0	2	4	8	0	15	124	13	1	4	3	6	111	9	71	4	26	0	0	0	0	24	148	45	1	10	0	280	0	0	0
9999	2	2	1594	29	197	4431	2	0	57.6695	53	11	2	9	0	0	0	2	0	4	5	0	5	0	2	0	0	2	2	0	0	7	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	4	1	0	1	0	18	0	0	0
9999	2	2	1595	29	199	4843	2	0	85.3964	45	10	4	6	0	0	0	4	2	3	1	0	5	0	4	0	1	0	2	0	0	6	1	0	0	0	1	4	0	3	1	0	0	0	0	0	3	4	1	0	0	0	10	0	0	0
9999	2	2	1596	29	201	40931	7	1	96.467	1642	389	169	220	0	5	13	151	53	163	3	1	208	12	8	1	26	19	17	0	12	364	184	41	92	25	26	180	10	84	52	34	0	0	0	0	38	169	63	6	84	0	229	0	0	0
9999	2	2	1597	29	203	8369	4	1	84.7174	236	41	8	34	0	0	0	7	11	19	3	0	13	2	10	0	4	5	1	0	4	36	6	1	1	3	0	30	1	22	1	6	0	0	0	0	10	13	5	13	14	0	66	0	0	0
9999	2	2	1598	29	205	6373	2	0	100	184	20	1	19	0	0	0	1	14	5	0	0	17	0	8	0	0	0	1	0	0	25	5	1	4	0	0	20	0	17	1	2	0	0	0	0	4	51	0	0	5	0	53	0	0	0
9999	2	2	1599	29	207	29968	7	0	94.6268	695	171	26	145	0	0	1	25	30	113	1	1	109	5	2	0	10	7	5	0	9	96	17	2	2	3	10	79	3	54	7	15	0	0	0	0	20	64	13	1	22	0	162	0	0	0
9999	2	2	1600	29	209	32202	7	0	94.9724	894	158	59	99	0	2	4	53	28	63	6	1	134	7	52	0	29	5	9	0	22	101	30	0	3	0	26	70	3	32	4	32	0	0	0	0	53	104	17	5	9	0	190	0	0	0
9999	2	2	1601	29	211	6714	2	0	88.1988	65	17	7	11	0	0	0	7	4	3	4	0	13	1	7	0	0	0	1	0	1	5	1	0	0	0	1	4	0	4	0	0	0	0	0	0	3	7	2	0	0	0	6	0	0	0
9999	2	2	1602	29	213	51675	6	0	99.716	2232	383	77	306	0	1	5	71	32	267	3	4	205	14	31	0	21	18	17	3	5	240	13	0	4	0	9	227	6	140	22	59	0	0	0	0	55	183	105	5	109	0	837	0	0	0
9999	2	2	1603	29	215	25891	5	1	100	495	83	11	72	0	0	0	11	10	58	4	0	85	4	10	0	3	26	6	0	2	47	10	0	0	0	10	37	3	27	6	1	0	0	0	0	0	59	55	0	19	0	96	0	0	0
9999	2	2	1604	29	217	21159	2	0	100	1127	124	48	76	0	2	1	45	25	48	3	0	78	8	37	0	3	17	19	0	13	93	35	7	12	9	7	58	12	27	13	6	0	0	0	0	13	197	37	81	11	0	396	0	0	0
9999	2	2	1605	29	219	32253	5	0	98.95	951	177	44	133	0	6	0	38	34	96	3	0	113	7	2	0	2	9	9	0	6	166	24	3	6	1	14	142	14	98	4	26	0	0	0	0	35	127	27	4	75	0	195	0	0	0
9999	2	2	1606	29	221	25195	2	0	100	1004	118	32	86	0	1	0	31	13	65	8	0	59	8	13	0	2	6	6	1	18	102	63	0	19	26	18	39	1	10	15	13	0	0	0	0	34	67	23	0	60	0	487	0	0	0
9999	2	2	1607	29	223	13521	4	0	97.9723	385	65	10	54	0	0	0	10	10	44	0	0	20	0	1	0	1	8	2	0	0	28	5	0	1	3	1	23	0	16	3	4	0	0	0	0	0	25	13	0	31	0	190	0	0	0
9999	2	2	1608	29	225	36483	6	1	98.8899	894	136	15	121	0	2	0	12	48	66	4	3	186	6	54	1	16	5	8	0	18	131	42	3	4	27	8	89	3	67	13	6	0	0	0	0	47	108	46	5	26	1	98	0	0	0
9999	2	2	1609	29	227	2171	1	0	25	52	8	8	0	0	0	0	8	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0
9999	2	2	1610	29	229	19004	5	1	98.542	594	94	38	56	0	0	1	37	9	45	2	0	70	13	15	0	15	24	6	0	8	120	30	0	4	8	18	90	0	84	4	2	0	0	0	0	20	68	11	8	14	0	108	0	0	0
9999	2	2	1611	29	510	319294	17	0	100	43174	5612	2112	3501	104	86	559	1363	997	2292	163	49	2277	322	333	1	680	734	848	24	150	6539	796	31	206	118	441	5705	111	2657	292	2645	90	0	0	90	277	7912	1417	10	2517	55	13375	0	0	0
9999	2	2	1612	30	1	9246	2	0	100	303	38	10	28	0	0	0	10	7	20	1	0	26	0	1	0	1	9	4	0	1	23	2	0	0	0	2	21	0	18	2	1	0	0	0	0	2	60	76	0	37	0	25	0	0	0
9999	2	2	1613	30	3	12865	1	0	100	944	39	5	34	0	0	0	5	0	32	2	0	43	0	0	0	0	11	0	0	0	9	0	0	0	0	0	9	0	9	0	0	0	0	0	0	6	91	39	0	111	0	595	0	0	0
9999	2	2	1614	30	5	6491	2	0	81.4666	104	11	3	8	0	0	0	3	0	7	0	0	14	0	0	0	0	2	0	0	0	4	0	0	0	0	0	3	0	2	1	0	0	0	0	0	4	34	11	0	11	0	12	0	0	0
9999	2	2	1615	30	7	5612	1	0	100	20	5	3	2	0	1	0	2	0	2	0	0	6	0	0	1	0	0	0	0	1	2	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	2	1	0	2	0	0	0	0	0
9999	2	2	1616	30	9	10078	4	0	100	160	13	3	10	0	1	0	2	2	8	0	0	20	0	1	0	0	4	4	0	2	11	0	0	0	0	0	11	0	8	0	3	0	0	0	0	0	57	9	0	22	0	17	0	0	0
9999	2	2	1617	30	11	1160	1	0	100	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
9999	2	2	1618	30	13	81327	2	0	100	2699	562	89	473	2	1	13	73	30	420	22	1	420	3	17	7	4	94	10	0	10	124	5	0	0	1	4	119	4	75	18	22	0	0	0	0	42	418	325	0	325	1	337	0	0	0
9999	2	2	1619	30	15	5813	2	0	100	57	8	4	4	0	1	0	3	1	3	0	0	6	0	0	0	0	3	1	0	0	8	0	0	0	0	0	8	0	8	0	0	0	0	0	0	0	6	5	0	12	0	8	0	0	0
9999	2	2	1620	30	17	11699	2	0	100	381	36	14	22	1	2	0	11	1	18	3	0	43	0	0	0	0	14	1	0	2	6	0	0	0	0	0	6	1	4	0	1	0	0	0	0	7	93	54	0	103	0	22	0	0	0
9999	2	2	1621	30	19	1751	1	0	100	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0
9999	2	2	1622	30	21	8966	2	0	100	417	28	8	20	0	0	0	8	1	18	1	0	56	1	2	2	0	6	0	0	0	26	1	0	1	0	0	25	1	16	1	7	0	0	0	0	4	57	39	0	35	0	161	0	0	0
9999	2	2	1623	30	23	9298	1	0	100	152	23	15	8	0	0	0	15	1	7	0	0	30	0	0	0	0	9	0	0	0	12	0	0	0	0	0	12	0	7	4	1	0	0	0	0	0	38	11	0	11	0	18	0	0	0
9999	2	2	1624	30	25	2890	2	0	100	49	3	1	2	0	0	0	1	0	1	1	0	4	0	2	0	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	6	0	7	0	4	0	0	0
9999	2	2	1625	30	27	11586	2	0	61.8009	94	23	6	17	0	1	0	5	4	13	0	0	7	0	8	0	0	8	0	0	0	4	1	0	1	0	0	3	0	3	0	0	0	0	0	0	1	25	5	0	9	0	4	0	0	0
9999	2	2	1626	30	29	90928	4	0	100	2060	356	78	278	4	3	4	67	22	248	8	0	259	8	8	5	1	36	4	0	5	126	17	0	8	0	9	109	4	78	9	18	0	0	0	0	5	428	244	0	133	0	442	0	0	0
9999	2	2	1627	30	31	89513	7	0	100	1919	300	50	250	1	2	5	42	14	215	21	0	191	3	12	1	3	54	3	0	4	126	2	0	2	0	0	123	3	108	1	11	0	0	0	0	22	625	161	0	178	0	236	0	0	0
9999	2	2	1628	30	33	1206	1	0	100	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
9999	2	2	1629	30	35	13399	2	0	100	241	27	7	20	0	0	0	7	0	19	1	0	52	0	0	0	0	4	1	0	0	12	0	0	0	0	0	12	0	11	1	0	0	0	0	0	2	35	23	0	37	0	48	0	0	0
9999	2	2	1630	30	37	884	1	0	75	4	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
9999	2	2	1631	30	39	3079	1	0	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	1632	30	41	16096	2	0	100	1180	161	35	126	0	3	2	30	3	119	4	0	164	1	3	0	0	34	8	0	2	97	21	1	16	0	4	76	1	63	4	8	0	0	0	0	67	135	56	0	213	2	237	0	0	0
9999	2	2	1633	30	43	11406	2	0	100	130	12	7	5	0	0	0	7	0	5	0	0	11	0	0	0	0	1	0	0	0	22	3	0	3	0	0	19	0	19	0	0	0	0	0	0	3	42	17	0	10	0	12	0	0	0
9999	2	2	1634	30	45	2072	1	0	100	22	1	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	9	0	0	0	0	3	0	0	0
9999	2	2	1635	30	47	28746	4	0	100	281	55	25	30	0	0	1	24	2	27	1	0	26	2	0	0	0	4	0	0	1	8	0	0	0	0	0	8	0	6	0	2	0	0	0	0	1	90	16	0	19	0	59	0	0	0
9999	2	2	1636	30	49	63395	4	0	100	1545	214	34	180	0	2	1	31	7	163	9	1	220	6	15	3	0	41	4	0	4	63	1	0	0	1	0	62	2	50	6	4	0	0	0	0	17	288	239	0	135	0	296	0	0	0
9999	2	2	1637	30	51	2339	1	0	0	38	5	2	3	0	0	0	1	0	3	0	0	5	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	7	3	0	4	0	10	0	0	0
9999	2	2	1638	30	53	19687	4	0	100	512	55	22	33	0	2	1	19	5	25	2	1	59	0	7	0	0	7	0	0	1	50	4	0	2	1	1	46	3	27	8	8	0	0	0	0	3	178	15	0	27	0	110	0	0	0
9999	2	2	1639	30	55	1734	1	0	100	15	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	6	0	0	0
9999	2	2	1640	30	57	7691	2	0	100	127	6	3	3	0	0	0	3	0	2	1	0	21	1	3	0	0	4	0	0	0	8	0	0	0	0	0	8	1	6	1	0	0	0	0	0	2	19	21	0	20	0	22	0	0	0
9999	2	2	1641	30	59	1891	1	0	100	6	2	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
9999	2	2	1642	30	61	4223	1	0	100	48	3	2	1	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	3	0	23	0	0	0
9999	2	2	1643	30	63	109299	3	0	100	4551	602	93	509	1	2	11	79	26	463	20	0	437	2	25	14	0	104	7	2	9	182	18	1	9	4	4	164	7	139	8	10	0	0	0	0	16	842	1230	0	386	1	692	0	0	0
9999	2	2	1644	30	65	4538	1	0	100	22	3	3	0	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	4	3	0	2	0	1	1	0	1	0	0	0	0	0	0	0	5	0	0	2	0	2	0	0	0
9999	2	2	1645	30	67	15636	2	0	100	218	25	6	19	0	0	0	6	2	14	3	0	42	0	1	0	0	2	1	0	0	25	4	0	1	1	2	21	0	15	0	6	0	0	0	0	1	71	8	0	20	0	22	0	0	0
9999	2	2	1646	30	69	494	1	0	0	8	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	2	0	0	0
9999	2	2	1647	30	71	4253	1	0	100	126	10	5	5	0	0	0	5	2	2	1	0	29	0	5	0	0	1	0	0	0	2	1	0	1	0	0	1	0	1	0	0	0	0	0	0	26	12	7	0	17	0	17	0	0	0
9999	2	2	1648	30	73	6153	2	0	100	88	12	2	10	0	0	0	2	0	10	0	0	23	0	0	0	0	7	2	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	1	22	5	0	9	0	4	0	0	0
9999	2	2	1649	30	75	1743	1	0	0	28	3	1	2	0	0	0	1	0	2	0	0	4	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	6	2	0	3	0	7	0	0	0
9999	2	2	1650	30	77	7027	1	0	50	108	6	4	2	0	0	0	4	0	2	0	0	10	0	0	0	0	2	0	0	4	4	0	0	0	0	0	4	0	2	0	2	0	0	0	0	0	30	12	0	24	0	16	0	0	0
9999	2	2	1651	30	79	1179	1	0	100	7	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0
9999	2	2	1652	30	81	40212	4	0	97.7196	832	124	43	81	0	2	0	41	6	72	1	2	123	2	13	0	0	26	1	0	5	36	1	0	1	0	0	35	0	30	2	2	0	0	0	0	2	157	75	0	114	0	154	0	0	0
9999	2	2	1653	30	83	9746	2	0	100	249	9	1	8	0	0	0	1	0	7	1	0	19	0	19	0	0	7	0	0	2	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	4	45	61	0	34	0	47	0	0	0
9999	2	2	1654	30	85	10425	4	0	89.7842	539	70	12	58	0	1	0	11	2	53	3	0	80	0	0	0	0	29	2	0	0	6	0	0	0	0	0	6	0	4	0	2	0	0	0	0	14	67	47	0	160	1	62	0	0	0
9999	2	2	1655	30	87	9233	2	0	100	259	22	7	15	0	0	0	7	1	13	0	1	21	0	1	0	0	6	0	0	0	4	0	0	0	0	0	4	0	3	0	1	0	0	0	0	0	44	53	0	40	0	68	0	0	0
9999	2	2	1656	30	89	11413	4	0	100	123	21	13	8	0	0	1	12	1	6	0	1	31	0	1	0	0	5	0	0	0	9	1	0	1	0	0	8	0	4	1	3	0	0	0	0	0	29	3	0	11	0	13	0	0	0
9999	2	2	1657	30	91	3384	1	0	100	72	2	0	2	0	0	0	0	0	2	0	0	10	0	1	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	35	0	0	4	0	17	0	0	0
9999	2	2	1658	30	93	34200	1	0	100	1341	228	35	193	0	1	6	28	14	167	10	2	172	4	11	0	0	24	1	1	1	47	2	0	0	1	1	45	0	26	1	18	0	0	0	0	3	210	14	0	219	0	406	0	0	0
9999	2	2	1659	30	95	9117	2	0	100	132	14	7	7	0	0	0	7	2	4	1	0	29	0	0	0	0	3	0	0	0	13	2	0	0	0	2	11	0	9	0	2	0	0	0	0	5	24	11	0	16	0	17	0	0	0
9999	2	2	1660	30	97	3651	1	0	100	109	10	9	1	0	0	0	9	0	1	0	0	8	0	0	0	0	1	0	0	0	10	0	0	0	0	0	10	0	8	1	1	0	0	0	0	0	51	1	0	22	0	6	0	0	0
9999	2	2	1661	30	99	6073	1	0	100	32	5	3	2	0	0	0	3	0	2	0	0	8	0	0	0	0	1	1	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	7	0	0	1	0	7	0	0	0
9999	2	2	1662	30	101	5324	1	0	100	53	6	2	4	0	0	0	2	2	2	0	0	7	0	0	0	0	0	0	0	0	10	5	0	5	0	0	5	0	5	0	0	0	0	0	0	1	9	6	0	4	0	10	0	0	0
9999	2	2	1663	30	103	718	1	0	0	12	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	1	0	3	0	0	0
9999	2	2	1664	30	105	7369	2	0	100	218	21	2	19	0	0	0	2	1	18	0	0	29	0	3	0	0	7	0	0	1	14	2	0	2	0	0	12	2	6	1	3	0	0	0	0	7	28	27	0	22	0	59	0	0	0
9999	2	2	1665	30	107	2168	1	0	66.6667	17	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	2	0	0	0	0	0
9999	2	2	1666	30	109	1017	1	0	100	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
9999	2	2	1667	30	111	147972	3	0	100	2779	500	98	402	0	0	4	94	19	360	22	1	455	4	15	0	1	61	14	0	8	206	3	0	2	1	0	202	0	121	3	78	0	0	0	0	55	102	400	0	281	0	677	0	0	0
9999	2	2	1668	30	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	1669	30	777	0	7	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	1670	31	1	31364	3	0	100	956	106	10	96	0	3	0	7	7	86	2	1	144	3	11	2	2	29	1	0	2	79	15	0	4	0	11	64	2	52	1	9	0	0	0	0	2	220	154	0	28	0	173	0	0	0
9999	2	2	1671	31	3	6685	3	0	76.0808	53	6	2	4	0	0	0	2	1	0	1	2	2	0	1	0	0	0	0	0	1	7	2	0	2	0	0	5	0	1	4	0	0	0	0	0	0	19	14	0	0	0	3	0	0	0
9999	2	2	1672	31	5	460	2	0	100	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
9999	2	2	1673	31	7	690	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	7	0	3	0	4	5	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	1674	31	9	478	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
9999	2	2	1675	31	11	5505	3	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0
9999	2	2	1676	31	13	11308	3	0	100	543	72	19	53	0	0	0	19	6	45	2	0	95	1	3	0	4	16	4	0	8	52	6	0	1	5	0	46	0	36	6	4	1	0	0	1	11	104	65	0	47	0	60	0	0	0
9999	2	2	1677	31	15	2099	2	0	100	26	2	1	1	0	1	0	0	0	1	0	0	9	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	6	0	0	0	4	0	0	0
9999	2	2	1678	31	17	3145	2	0	100	59	3	1	2	0	0	0	1	0	2	0	0	2	1	13	0	0	0	1	0	6	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	16	5	0	0	0	10	0	0	0
9999	2	2	1679	31	19	46102	4	0	100	2349	184	30	154	0	2	2	26	18	127	6	3	202	14	37	6	35	58	9	1	9	387	49	2	24	0	23	330	1	248	10	71	0	0	0	0	36	398	383	0	83	0	507	0	0	0
9999	2	2	1680	31	21	6858	4	0	69.4967	141	7	3	4	0	0	0	3	2	1	1	0	6	1	16	0	0	0	0	0	1	11	0	0	0	0	0	11	0	11	0	0	0	0	0	0	1	43	37	0	0	0	16	0	0	0
9999	2	2	1681	31	23	8395	3	0	74.0381	93	2	2	0	0	0	0	2	0	0	0	0	9	0	0	0	0	0	0	0	1	27	6	0	1	3	2	21	0	13	3	5	0	0	0	0	1	32	18	0	0	0	3	0	0	0
9999	2	2	1682	31	25	25241	3	0	100	349	13	1	12	0	0	0	1	3	8	1	0	56	1	1	0	2	5	1	0	0	50	5	0	5	0	0	45	0	27	0	18	0	0	0	0	2	111	67	0	11	0	29	0	0	0
9999	2	2	1683	31	27	8852	2	0	100	136	5	3	2	0	0	0	3	1	1	0	0	4	0	6	0	0	0	0	0	2	8	0	0	0	0	0	8	0	7	0	1	0	0	0	0	0	54	32	0	0	0	25	0	0	0
9999	2	2	1684	31	29	3966	3	0	96.0182	83	8	7	1	0	3	0	4	0	1	0	0	12	0	2	0	0	1	0	0	2	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	27	16	0	4	0	7	0	0	0
9999	2	2	1685	31	31	5713	3	0	91.318	144	15	6	9	1	0	0	5	0	8	1	0	37	0	1	1	4	6	0	0	0	8	1	0	0	0	1	7	0	5	0	2	0	0	0	0	0	37	14	0	7	0	13	0	0	0
9999	2	2	1686	31	33	9998	3	0	67.5835	242	18	1	17	0	0	0	1	4	13	0	0	34	2	1	0	4	11	3	0	3	67	13	0	11	1	1	54	0	51	3	0	0	0	0	0	3	33	25	0	15	0	23	0	0	0
9999	2	2	1687	31	35	6542	3	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	2	0	0	6	0	5	1	0	0	0	0	0	0	7	5	0	0	0	3	0	0	0
9999	2	2	1688	31	37	10515	3	0	40.932	115	2	2	0	0	0	0	2	0	0	0	0	1	0	2	0	3	0	3	0	0	10	4	0	2	0	2	6	0	6	0	0	0	0	0	0	2	26	6	0	0	0	60	0	0	0
9999	2	2	1689	31	39	9139	3	0	84.2023	128	2	1	1	0	0	0	1	0	1	0	0	19	3	0	0	0	6	0	0	0	13	2	0	2	0	0	11	0	11	0	0	0	0	0	0	1	44	29	0	0	0	11	0	0	0
9999	2	2	1690	31	41	10939	3	0	100	283	14	4	10	0	2	0	2	4	5	1	0	39	0	21	0	1	7	3	0	2	28	4	0	4	0	0	24	0	15	2	7	0	0	0	0	0	54	46	0	6	0	62	0	0	0
9999	2	2	1691	31	43	20668	3	1	100	721	133	15	118	0	0	3	12	3	114	1	0	104	2	1	0	6	6	3	0	0	57	2	0	1	1	0	55	0	44	6	5	0	0	0	0	8	146	112	0	0	0	143	0	0	0
9999	2	2	1692	31	45	9182	3	0	100	400	28	9	19	0	1	1	7	1	16	2	0	55	0	8	0	0	9	4	0	1	39	1	0	1	0	0	38	0	34	1	3	0	0	0	0	2	55	149	0	33	1	16	0	0	0
9999	2	2	1693	31	47	24326	5	0	100	1450	117	34	83	4	7	3	20	25	54	4	0	203	6	25	0	16	23	7	0	5	128	21	3	14	0	4	104	7	75	0	22	0	0	0	0	20	216	145	0	34	0	505	0	0	0
9999	2	2	1694	31	49	1941	2	0	100	73	2	0	2	0	0	0	0	0	2	0	0	1	0	5	0	0	0	0	0	2	26	7	0	6	1	0	19	0	14	3	2	0	0	0	0	1	19	7	0	0	0	10	0	0	0
9999	2	2	1695	31	51	6444	3	1	90.2235	122	10	3	7	0	1	0	2	3	4	0	0	10	1	1	0	1	3	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	13	33	0	4	0	42	0	0	0
9999	2	2	1696	31	53	36691	4	0	97.6643	1312	161	16	145	0	2	4	10	11	133	1	0	101	14	22	0	10	26	5	0	6	189	21	2	4	3	12	168	7	117	10	34	0	0	0	0	22	214	189	0	93	0	260	0	0	0
