Id,Id2,Geography,male_tot,female_tot,tsr,pop_1864,male_1864,female_1864,asr_1864,male_1824,female_1824,male_2544,female_2544
0500000US31071,31071,"Garfield County, Nebraska",1003,1046,95.9,1063,539,524,102.9,57,39,171,174
0500000US31073,31073,"Gosper County, Nebraska",1024,1020,100.4,1155,588,567,103.7,54,42,208,192
0500000US31075,31075,"Grant County, Nebraska",336,278,120.9,380,208,172,120.9,33,17,63,48
0500000US31077,31077,"Greeley County, Nebraska",1280,1258,101.7,1356,712,644,110.6,87,72,236,236
0500000US31079,31079,"Hall County, Nebraska",29287,29320,99.9,34780,17620,17160,102.7,2511,2376,7808,7361
0500000US31081,31081,"Hamilton County, Nebraska",4564,4560,100.1,5286,2686,2600,103.3,301,242,986,987
0500000US31083,31083,"Harlan County, Nebraska",1723,1700,101.4,1881,974,907,107.4,80,75,329,306
0500000US31085,31085,"Hayes County, Nebraska",510,457,111.6,553,299,254,117.7,32,23,84,77
0500000US31087,31087,"Hitchcock County, Nebraska",1446,1462,98.9,1622,816,806,101.2,74,72,278,283
0500000US31089,31089,"Holt County, Nebraska",5189,5246,98.9,5843,3023,2820,107.2,330,247,1041,984
0500000US31091,31091,"Hooker County, Nebraska",346,390,88.7,386,193,193,100,19,12,68,66
0500000US31093,31093,"Howard County, Nebraska",3191,3083,103.5,3556,1802,1754,102.7,202,166,684,697
0500000US31095,31095,"Jefferson County, Nebraska",3717,3830,97,4278,2200,2078,105.9,237,201,778,782
0500000US31097,31097,"Johnson County, Nebraska",3015,2202,136.9,3311,2109,1202,175.5,229,107,959,440
0500000US31099,31099,"Kearney County, Nebraska",3187,3302,96.5,3730,1884,1846,102.1,184,203,725,692
0500000US31101,31101,"Keith County, Nebraska",4196,4172,100.6,4791,2418,2373,101.9,255,235,834,800
0500000US31103,31103,"Keya Paha County, Nebraska",415,409,101.5,434,224,210,106.7,8,6,76,66
0500000US31105,31105,"Kimball County, Nebraska",1903,1918,99.2,2120,1093,1027,106.4,144,106,381,376
0500000US31107,31107,"Knox County, Nebraska",4262,4439,96,4626,2374,2252,105.4,246,217,825,770
0500000US31109,31109,"Lancaster County, Nebraska",143048,142359,100.5,188405,96038,92367,104,21566,20356,40839,37414
0500000US31111,31111,"Lincoln County, Nebraska",17941,18347,97.8,21555,10845,10710,101.3,1457,1387,4390,4287
0500000US31113,31113,"Logan County, Nebraska",381,382,99.7,432,222,210,105.7,23,15,85,84
0500000US31115,31115,"Loup County, Nebraska",324,308,105.2,354,185,169,109.5,23,13,52,49
0500000US31117,31117,"McPherson County, Nebraska",277,262,105.7,291,145,146,99.3,11,6,59,52
0500000US31119,31119,"Madison County, Nebraska",17314,17562,98.6,21025,10650,10375,102.7,1880,1762,4071,3966
0500000US31121,31121,"Merrick County, Nebraska",3880,3965,97.9,4484,2285,2199,103.9,268,261,853,846
0500000US31123,31123,"Morrill County, Nebraska",2517,2525,99.7,2851,1462,1389,105.3,161,167,546,517
0500000US31125,31125,"Nance County, Nebraska",1873,1862,100.6,2147,1119,1028,108.9,125,111,377,379
0500000US31127,31127,"Nemaha County, Nebraska",3541,3707,95.5,4379,2230,2149,103.8,521,449,698,699
0500000US31129,31129,"Nuckolls County, Nebraska",2227,2273,98,2370,1207,1163,103.8,111,86,430,400
0500000US31131,31131,"Otoe County, Nebraska",7714,8026,96.1,8979,4520,4459,101.4,555,471,1722,1709
0500000US31133,31133,"Pawnee County, Nebraska",1378,1395,98.8,1442,750,692,108.4,78,60,245,244
0500000US31135,31135,"Perkins County, Nebraska",1499,1471,101.9,1633,831,802,103.6,89,88,315,295
0500000US31137,31137,"Phelps County, Nebraska",4545,4643,97.9,5184,2648,2536,104.4,313,266,1020,957
0500000US31139,31139,"Pierce County, Nebraska",3669,3597,102,4077,2118,1959,108.1,227,187,811,767
0500000US31141,31141,"Platte County, Nebraska",16141,16096,100.3,18921,9694,9227,105.1,1351,1195,3934,3708
0500000US31143,31143,"Polk County, Nebraska",2696,2710,99.5,3019,1555,1464,106.2,139,117,562,545
0500000US31145,31145,"Red Willow County, Nebraska",5483,5572,98.4,6445,3307,3138,105.4,538,444,1216,1151
0500000US31147,31147,"Richardson County, Nebraska",4132,4231,97.7,4650,2338,2312,101.1,251,251,821,800
0500000US31149,31149,"Rock County, Nebraska",763,763,100,862,437,425,102.8,32,33,144,135
0500000US31151,31151,"Saline County, Nebraska",7137,7063,101,8654,4476,4178,107.1,958,832,1704,1604
0500000US31153,31153,"Sarpy County, Nebraska",78886,79954,98.7,99574,49256,50318,97.9,7157,6885,23454,23846
0500000US31155,31155,"Saunders County, Nebraska",10516,10264,102.5,12186,6270,5916,106,720,582,2357,2324
0500000US31157,31157,"Scotts Bluff County, Nebraska",17813,19157,93,21603,10574,11029,95.9,1582,1649,4209,4279
0500000US31159,31159,"Seward County, Nebraska",8527,8223,103.7,10243,5383,4860,110.8,1313,904,1804,1721
0500000US31161,31161,"Sheridan County, Nebraska",2654,2815,94.3,2964,1473,1491,98.8,146,150,536,539
0500000US31163,31163,"Sherman County, Nebraska",1549,1603,96.6,1709,870,839,103.7,81,81,292,312
0500000US31165,31165,"Sioux County, Nebraska",673,638,105.5,738,384,354,108.5,34,36,122,128
0500000US31167,31167,"Stanton County, Nebraska",3031,3098,97.8,3580,1819,1761,103.3,209,191,742,715
0500000US31169,31169,"Thayer County, Nebraska",2551,2677,95.3,2764,1409,1355,104,144,111,476,470
0500000US31171,31171,"Thomas County, Nebraska",328,319,102.8,364,191,173,110.4,15,13,71,62
0500000US31173,31173,"Thurston County, Nebraska",3446,3494,98.6,3648,1825,1823,100.1,358,314,705,743
0500000US31175,31175,"Valley County, Nebraska",2109,2151,98,2313,1170,1143,102.4,116,112,437,414
0500000US31177,31177,"Washington County, Nebraska",10077,10157,99.2,12301,6196,6105,101.5,899,725,2223,2294
0500000US31179,31179,"Wayne County, Nebraska",4816,4779,100.8,6418,3250,3168,102.6,1242,1272,919,860
0500000US31181,31181,"Webster County, Nebraska",1821,1991,91.5,2049,1043,1006,103.7,118,118,338,341
0500000US31183,31183,"Wheeler County, Nebraska",412,406,101.5,462,244,218,111.9,22,21,80,74
0500000US31185,31185,"York County, Nebraska",6670,6995,95.4,8118,4037,4081,98.9,653,582,1459,1518
0500000US32001,32001,"Churchill County, Nevada",12508,12369,101.1,14822,7457,7365,101.2,1069,1004,3017,2936
0500000US32003,32003,"Clark County, Nevada",982193,969076,101.4,1242206,629478,612728,102.7,91732,87388,298271,284740
0500000US32005,32005,"Douglas County, Nevada",23481,23516,99.9,28033,13826,14207,97.3,1568,1416,4628,4707
0500000US32007,32007,"Elko County, Nevada",25354,23464,108.1,30445,15925,14520,109.7,2476,2151,6694,6183
0500000US32009,32009,"Esmeralda County, Nevada",434,349,124.4,449,242,207,116.9,15,15,71,68
0500000US32011,32011,"Eureka County, Nevada",1048,939,111.6,1249,700,549,127.5,75,60,240,205
0500000US32013,32013,"Humboldt County, Nevada",8654,7874,109.9,10312,5485,4827,113.6,768,636,2212,1999
0500000US32015,32015,"Lander County, Nevada",2928,2847,102.8,3500,1812,1688,107.3,261,234,716,685
0500000US32017,32017,"Lincoln County, Nevada",2877,2468,116.6,2940,1622,1318,123.1,267,146,644,487
0500000US32019,32019,"Lyon County, Nevada",26178,25802,101.5,30837,15449,15388,100.4,1826,1706,6101,6104
0500000US32021,32021,"Mineral County, Nevada",2350,2422,97,2822,1399,1423,98.3,187,175,418,439
0500000US32023,32023,"Nye County, Nevada",22186,21760,102,24557,12239,12318,99.4,1438,1305,3948,4041
0500000US32027,32027,"Pershing County, Nevada",4268,2485,171.8,4556,3139,1417,221.5,349,172,1450,558
0500000US32029,32029,"Storey County, Nevada",2044,1966,104,2571,1271,1300,97.8,108,102,330,369
0500000US32031,32031,"Washoe County, Nevada",212744,208663,102,271196,137736,133460,103.2,22865,21868,57167,54655
0500000US32033,32033,"White Pine County, Nevada",5681,4349,130.6,6363,3858,2505,154,479,293,1687,941
0500000US32510,32510,"Carson City, Nevada",28688,26586,107.9,34326,18533,15793,117.3,2497,2178,7699,5919
0500000US33001,33001,"Belknap County, New Hampshire",29480,30608,96.3,37550,18460,19090,96.7,2078,1929,6739,7113
0500000US33003,33003,"Carroll County, New Hampshire",23686,24132,98.2,29063,14340,14723,97.4,1421,1309,4754,4917
0500000US33005,33005,"Cheshire County, New Hampshire",37601,39516,95.2,50663,24819,25844,96,5164,5500,8463,8633
0500000US33007,33007,"Coos County, New Hampshire",16802,16253,103.4,20404,10648,9756,109.1,1219,1008,3884,3421
0500000US33009,33009,"Grafton County, New Hampshire",44071,45047,97.8,58923,29361,29562,99.3,6626,6089,9679,9919
0500000US33011,33011,"Hillsborough County, New Hampshire",198162,202559,97.8,259112,129616,129496,100.1,17606,16838,53204,53473
0500000US33013,33013,"Merrimack County, New Hampshire",72073,74372,96.9,94491,47081,47410,99.3,6599,6456,18103,17899
0500000US33015,33015,"Rockingham County, New Hampshire",145886,149337,97.7,190361,94767,95594,99.1,11476,10057,35545,36798
0500000US33017,33017,"Strafford County, New Hampshire",60012,63131,95.1,83078,40543,42535,95.3,8802,9928,15282,15513
0500000US33019,33019,"Sullivan County, New Hampshire",21621,22121,97.7,27323,13651,13672,99.8,1535,1474,5164,5147
0500000US34001,34001,"Atlantic County, New Jersey",133175,141374,94.2,171759,83845,87914,95.4,12816,12673,32788,34761
0500000US34003,34003,"Bergen County, New Jersey",435962,469154,92.9,563608,274252,289356,94.8,34555,32698,113959,120222
0500000US34005,34005,"Burlington County, New Jersey",220534,228200,96.6,282301,141235,141066,100.1,20529,16608,56687,57332
0500000US34007,34007,"Camden County, New Jersey",247759,265898,93.2,322815,156679,166136,94.3,23774,22689,66311,70200
0500000US34009,34009,"Cape May County, New Jersey",47287,49978,94.6,57939,28811,29128,98.9,4217,3519,9808,9707
0500000US34011,34011,"Cumberland County, New Jersey",80808,76090,106.2,99398,53272,46126,115.5,7932,7036,25250,19423
0500000US34013,34013,"Essex County, New Jersey",375964,408005,92.1,498764,240778,257986,93.3,37484,36642,108737,115139
0500000US34015,34015,"Gloucester County, New Jersey",139969,148319,94.4,182328,88915,93413,95.2,13979,13006,35433,38403
0500000US34017,34017,"Hudson County, New Jersey",313787,320479,97.9,437038,219683,217355,101.1,33123,30526,116771,111453
0500000US34019,34019,"Hunterdon County, New Jersey",64103,64246,99.8,81788,41146,40642,101.2,5364,3548,13783,14743
0500000US34021,34021,"Mercer County, New Jersey",179033,187480,95.5,237184,117469,119715,98.1,20264,19781,49674,48985
0500000US34023,34023,"Middlesex County, New Jersey",397485,412373,96.4,524939,260899,264040,98.8,43057,39829,113897,115195
0500000US34025,34025,"Monmouth County, New Jersey",306654,323726,94.7,393390,193808,199582,97.1,25788,23576,74140,77219
0500000US34027,34027,"Morris County, New Jersey",241022,251254,95.9,306426,151568,154858,97.9,18240,16589,61074,62907
0500000US34029,34029,"Ocean County, New Jersey",276302,300265,92,320544,157090,163454,96.1,22129,21166,63721,64011
0500000US34031,34031,"Passaic County, New Jersey",243124,258102,94.2,316289,154674,161615,95.7,26171,25636,66636,69152
0500000US34033,34033,"Salem County, New Jersey",32178,33905,94.9,40656,19953,20703,96.4,2798,2632,7712,8067
0500000US34035,34035,"Somerset County, New Jersey",157624,165820,95.1,202607,99401,103206,96.3,11200,9851,41327,43961
0500000US34037,34037,"Sussex County, New Jersey",74070,75195,98.5,95642,47741,47901,99.7,6072,5217,17462,18196
0500000US34039,34039,"Union County, New Jersey",259932,276567,94,337480,165251,172229,95.9,23598,22281,72413,75284
0500000US34041,34041,"Warren County, New Jersey",52828,55864,94.6,67792,33219,34573,96.1,4413,4222,12659,13496
0500000US35001,35001,"Bernalillo County, New Mexico",324460,338104,96,422420,208555,213865,97.5,34700,34185,90409,89815
0500000US35003,35003,"Catron County, New Mexico",1947,1778,109.5,2094,1070,1024,104.5,65,67,278,234
0500000US35005,35005,"Chaves County, New Mexico",32482,33163,97.9,37969,18895,19074,99.1,3489,3164,7554,7712
0500000US35006,35006,"Cibola County, New Mexico",13769,13444,102.4,16893,8722,8171,106.7,1226,1324,3892,3251
0500000US35007,35007,"Colfax County, New Mexico",7003,6747,103.8,8153,4218,3935,107.2,517,425,1480,1331
0500000US35009,35009,"Curry County, New Mexico",24288,24088,100.8,29133,14854,14279,104,2913,2516,6617,6346
0500000US35011,35011,"De Baca County, New Mexico",992,1030,96.3,1108,555,553,100.4,36,51,188,198
0500000US35013,35013,"Doña Ana County, New Mexico",102569,106664,96.2,127494,62301,65193,95.6,13849,13541,25080,25937
0500000US35015,35015,"Eddy County, New Mexico",26879,26950,99.7,32253,16357,15896,102.9,2427,2271,6687,6398
0500000US35017,35017,"Grant County, New Mexico",14487,15027,96.4,16742,8073,8669,93.1,1142,1118,2763,2958
0500000US35019,35019,"Guadalupe County, New Mexico",2648,2039,129.9,2938,1753,1185,147.9,209,171,785,434
0500000US35021,35021,"Harding County, New Mexico",367,328,111.9,400,216,184,117.4,13,14,60,46
0500000US35023,35023,"Hidalgo County, New Mexico",2455,2439,100.7,2817,1415,1402,100.9,210,203,525,515
0500000US35025,35025,"Lea County, New Mexico",33045,31682,104.3,38708,20202,18506,109.2,3371,3192,9143,8109
0500000US35027,35027,"Lincoln County, New Mexico",10068,10429,96.5,12104,5840,6264,93.2,626,605,1885,1920
0500000US35028,35028,"Los Alamos County, New Mexico",9029,8921,101.2,10916,5529,5387,102.6,396,362,2037,2003
0500000US35029,35029,"Luna County, New Mexico",12474,12621,98.8,13543,6668,6875,97,1085,1094,2628,2619
0500000US35031,35031,"McKinley County, New Mexico",34620,36872,93.9,42306,20438,21868,93.5,4128,4071,8521,8838
0500000US35033,35033,"Mora County, New Mexico",2498,2383,104.8,2924,1481,1443,102.6,172,149,501,515
0500000US35035,35035,"Otero County, New Mexico",32194,31603,101.9,38284,19590,18694,104.8,3700,2934,7888,7492
0500000US35037,35037,"Quay County, New Mexico",4456,4585,97.2,5208,2535,2673,94.8,308,289,910,959
0500000US35039,35039,"Rio Arriba County, New Mexico",19890,20356,97.7,24674,12357,12317,100.3,1822,1760,4863,4755
0500000US35041,35041,"Roosevelt County, New Mexico",9989,9857,101.3,12213,6203,6010,103.2,1687,1591,2452,2269
0500000US35043,35043,"Sandoval County, New Mexico",64321,67240,95.7,80522,39163,41359,94.7,5183,5045,16128,16902
0500000US35045,35045,"San Juan County, New Mexico",64544,65500,98.5,78310,39230,39080,100.4,6472,6256,16656,16411
0500000US35047,35047,"San Miguel County, New Mexico",14661,14732,99.5,18462,9303,9159,101.6,1665,1521,3227,3206
0500000US35049,35049,"Santa Fe County, New Mexico",70257,73913,95.1,92130,45278,46852,96.6,5574,5126,17656,17168
0500000US35051,35051,"Sierra County, New Mexico",6027,5961,101.1,6386,3156,3230,97.7,337,344,909,922
0500000US35053,35053,"Socorro County, New Mexico",9172,8694,105.5,11063,5788,5275,109.7,1303,930,2042,1948
0500000US35055,35055,"Taos County, New Mexico",16211,16726,96.9,20528,10114,10414,97.1,1185,1076,3672,3646
0500000US35057,35057,"Torrance County, New Mexico",8450,7933,106.5,10106,5280,4826,109.4,719,557,1975,1686
0500000US35059,35059,"Union County, New Mexico",2593,1956,132.6,2806,1728,1078,160.3,217,132,812,399
0500000US35061,35061,"Valencia County, New Mexico",38576,37993,101.5,46645,23621,23024,102.6,3526,3183,9423,9180
0500000US36001,36001,"Albany County, New York",147076,157128,93.6,201259,98853,102406,96.5,19933,20261,37997,38743
0500000US36003,36003,"Allegany County, New York",24696,24250,101.8,30927,15851,15076,105.1,4205,3543,5023,5046
0500000US36005,36005,"Bronx County, New York",649633,735475,88.3,871030,406753,464277,87.6,81912,79418,180922,209701
0500000US36007,36007,"Broome County, New York",98373,102227,96.2,127197,63989,63208,101.2,13670,12395,22774,22421
0500000US36009,36009,"Cattaraugus County, New York",39729,40588,97.9,49097,24595,24502,100.4,3936,3800,8942,9050
0500000US36011,36011,"Cayuga County, New York",40833,39193,104.2,50493,26607,23886,111.4,3744,3228,10752,9000
0500000US36013,36013,"Chautauqua County, New York",66509,68396,97.2,83078,41688,41390,100.7,7737,7531,14794,14685
0500000US36015,36015,"Chemung County, New York",44171,44659,98.9,55007,28029,26978,103.9,3987,3949,11297,10130
0500000US36017,36017,"Chenango County, New York",25136,25341,99.2,30595,15454,15141,102.1,2012,1763,5725,5684
0500000US36019,36019,"Clinton County, New York",42097,40031,105.2,55286,29061,26225,110.8,5670,5417,11412,9391
0500000US36021,36021,"Columbia County, New York",31761,31335,101.4,38826,19708,19118,103.1,2495,2191,6915,6792
0500000US36023,36023,"Cortland County, New York",24093,25243,95.4,32467,15966,16501,96.8,4067,4521,5457,5427
0500000US36025,36025,"Delaware County, New York",24096,23884,100.9,29254,14970,14284,104.8,2623,2128,4834,4774
0500000US36027,36027,"Dutchess County, New York",148112,149376,99.2,191215,96595,94620,102.1,16487,16083,36410,34963
0500000US36029,36029,"Erie County, New York",442971,476069,93,575732,282946,292786,96.6,49299,47578,108894,111554
0500000US36031,36031,"Essex County, New York",20391,18979,107.4,24641,13270,11371,116.7,1595,1287,5418,4100
0500000US36033,36033,"Franklin County, New York",28336,23263,121.8,33999,19673,14326,137.3,3334,2028,8460,5484
0500000US36035,36035,"Fulton County, New York",27465,28066,97.9,34304,17381,16923,102.7,2278,2113,6907,6669
0500000US36037,36037,"Genesee County, New York",29756,30323,98.1,37430,18980,18450,102.9,2843,2684,7265,6927
0500000US36039,36039,"Greene County, New York",25680,23541,109.1,31225,16859,14366,117.4,3004,1673,5999,5148
0500000US36041,36041,"Hamilton County, New York",2446,2390,102.3,2911,1483,1428,103.9,135,106,443,442
0500000US36043,36043,"Herkimer County, New York",31579,32940,95.9,39365,19629,19736,99.5,2968,2968,7210,7222
0500000US36045,36045,"Jefferson County, New York",59185,57044,103.8,73615,38595,35020,110.2,8137,6039,17048,15475
0500000US36047,36047,"Kings County, New York",1181378,1323322,89.3,1622689,765711,856978,89.4,132019,133236,365173,402072
0500000US36049,36049,"Lewis County, New York",13620,13467,101.1,16308,8388,7920,105.9,1185,994,3165,3104
0500000US36051,36051,"Livingston County, New York",32816,32577,100.7,43191,22064,21127,104.4,4684,4806,7689,6894
0500000US36053,36053,"Madison County, New York",36064,37378,96.5,47198,23373,23825,98.1,4905,5153,7960,8033
0500000US36055,36055,"Monroe County, New York",359108,385236,93.2,472051,229908,242143,94.9,42731,41109,88886,94850
0500000US36057,36057,"Montgomery County, New York",24447,25772,94.9,30089,14930,15159,98.5,2106,2001,5812,6042
0500000US36059,36059,"Nassau County, New York",647978,691554,93.7,823271,403013,420258,95.9,58445,54321,156714,163474
0500000US36061,36061,"New York County, New York",744441,841432,88.5,1137285,539103,598182,90.1,79317,101399,278707,296671
0500000US36063,36063,"Niagara County, New York",105008,111461,94.2,135591,66866,68725,97.3,10168,10167,24869,25728
